urn,SchoolName,school_name_gias,LAName,la_name_gias,SchoolType,TotalPupils,TotalExpenditure,TeachingStaffCosts,SupplyTeachingStaffCosts,EducationSupportStaffCosts,AgencySupplyTeachingStaffCosts,EducationalConsultancyCosts,status,URN,PeriodCoveredByReturn,TotalTeachingSupportStaffCosts,TotalNonEducationalSupportStaffCosts,AdministrativeClericalStaffCosts,AuditorsCosts,OtherStaffCosts,ProfessionalServicesNonCurriculumCosts,TotalEducationalSuppliesCosts,ExaminationFeesCosts,LearningResourcesNonIctCosts,LearningResourcesIctCosts,TotalPremisesStaffServiceCosts,CleaningCaretakingCosts,MaintenancePremisesCosts,OtherOccupationCosts,PremisesStaffCosts,TotalUtilitiesCosts,EnergyCosts,WaterSewerageCosts,AdministrativeSuppliesNonEducationalCosts,TotalGrossCateringCosts,TotalNetCateringCosts,CateringStaffCosts,CateringSuppliesCosts,TotalOtherCosts,GroundsMaintenanceCosts,IndirectEmployeeExpenses,InterestChargesLoanBank,OtherInsurancePremiumsCosts,PrivateFinanceInitiativeCharges,RentRatesCosts,SpecialFacilitiesCosts,StaffDevelopmentTrainingCosts,StaffRelatedInsuranceCosts,SupplyTeacherInsurableCosts,CommunityFocusedSchoolStaff,CommunityFocusedSchoolCosts
101019,Sellincourt Primary School,Sellincourt Primary School,Wandsworth,Wandsworth,Community school,379.5,3361868.0,1527696.0,0.0,719564.0,37144.0,52447.0,success,101019.0,12.0,2336851.0,366025.0,164116.0,,159680.0,42229.0,87266.0,0.0,87266.0,18575.0,179589.0,6879.0,51254.0,8311.0,113145.0,48110.0,41446.0,6664.0,23030.0,163105.0,154402.0,0.0,163105.0,139316.0,40.0,10156.0,0.0,11237.0,0.0,62826.0,18145.0,9835.0,0.0,27077.0,0.0,0.0
101020,Shaftesbury Park Primary School,Shaftesbury Park Primary School,Wandsworth,Wandsworth,Community school,335.5,3253998.0,1485611.0,0.0,668474.0,40359.0,47210.0,success,101020.0,12.0,2241654.0,376973.0,163021.0,,171420.0,42532.0,120065.0,0.0,120065.0,8220.0,172650.0,60817.0,28059.0,8296.0,75478.0,43241.0,37599.0,5642.0,27005.0,154058.0,143227.0,10623.0,143435.0,110131.0,0.0,9172.0,0.0,10481.0,0.0,43294.0,12871.0,5219.0,0.0,29094.0,0.0,0.0
101021,Smallwood Primary School and Language Unit,Smallwood Primary School and Language Unit,Wandsworth,Wandsworth,Community school,248.5,3411381.0,1118150.0,0.0,924241.0,186843.0,248619.0,success,101021.0,12.0,2477853.0,194018.0,144560.0,,10281.0,39177.0,119666.0,0.0,119666.0,38730.0,201399.0,92153.0,43701.0,24307.0,41238.0,98384.0,92540.0,5844.0,18547.0,135469.0,133272.0,88553.0,46916.0,127315.0,4531.0,15750.0,0.0,8682.0,0.0,60562.0,163.0,14956.0,3351.0,19320.0,0.0,0.0
101022,Swaffield School,Swaffield School,Wandsworth,Wandsworth,Community school,286.5,3124148.0,1287838.0,0.0,743718.0,135640.0,92810.0,success,101022.0,12.0,2260006.0,248336.0,163988.0,,41049.0,43299.0,76158.0,0.0,76158.0,22166.0,164434.0,90945.0,15202.0,3872.0,54415.0,75327.0,65371.0,9956.0,24904.0,190475.0,184071.0,61788.0,128687.0,62341.0,0.0,11357.0,0.0,9491.0,0.0,7262.0,15733.0,4575.0,0.0,13923.0,0.0,0.0
101024,West Hill Primary School,West Hill Primary School,Wandsworth,Wandsworth,Community school,154.0,1708187.0,642624.0,0.0,265218.0,136649.0,34419.0,success,101024.0,12.0,1078910.0,163176.0,123170.0,,9221.0,30785.0,57591.0,0.0,57591.0,11661.0,166842.0,50930.0,67270.0,6502.0,42140.0,45514.0,35292.0,10222.0,12626.0,79975.0,77965.0,0.0,79975.0,91893.0,4526.0,3323.0,0.0,5115.0,0.0,64524.0,1473.0,1485.0,0.0,11447.0,0.0,0.0
101026,Sheringdale Primary School,Sheringdale Primary School,Wandsworth,Wandsworth,Community school,419.5,3302367.0,1408443.0,0.0,610761.0,19361.0,62240.0,success,101026.0,12.0,2100805.0,225719.0,134723.0,,48572.0,42424.0,196912.0,0.0,196912.0,45130.0,231480.0,70457.0,120625.0,17094.0,23304.0,58100.0,54025.0,4075.0,27189.0,204655.0,189490.0,0.0,204655.0,212377.0,3601.0,18169.0,0.0,14521.0,0.0,11069.0,122851.0,10649.0,0.0,31517.0,0.0,0.0
101027,Southmead Primary School,Southmead Primary School,Wandsworth,Wandsworth,Community school,262.0,2944774.0,1337084.0,0.0,605097.0,79012.0,86620.0,success,101027.0,12.0,2107813.0,254228.0,192050.0,,21990.0,40188.0,53500.0,0.0,53500.0,14742.0,212445.0,65715.0,3112.0,10773.0,132845.0,74377.0,67088.0,7289.0,18021.0,110384.0,106874.0,375.0,110009.0,99263.0,0.0,8902.0,0.0,9030.0,0.0,62260.0,2888.0,3675.0,0.0,12508.0,0.0,0.0
101028,Granard Primary School,Granard Primary School,Wandsworth,Wandsworth,Community school,339.0,4314430.0,1894395.0,0.0,922975.0,34295.0,221873.0,success,101028.0,12.0,3073538.0,387805.0,226296.0,,108640.0,52869.0,60753.0,0.0,60753.0,10297.0,333834.0,8406.0,159390.0,13043.0,152995.0,123969.0,102166.0,21803.0,16340.0,148121.0,145162.0,5981.0,142140.0,159771.0,9708.0,10665.0,0.0,10227.0,0.0,72448.0,17808.0,6409.0,3914.0,28592.0,0.0,0.0
101029,Heathmere Primary School,Heathmere Primary School,Wandsworth,Wandsworth,Community school,254.5,2856275.0,1354631.0,0.0,531759.0,37503.0,87871.0,success,101029.0,12.0,2011764.0,203151.0,127701.0,,27160.0,48290.0,45763.0,0.0,45763.0,11669.0,151994.0,75368.0,16043.0,19729.0,40854.0,68424.0,51601.0,16823.0,12818.0,107401.0,106287.0,0.0,107401.0,243290.0,3730.0,6305.0,0.0,8540.0,0.0,40677.0,152635.0,6787.0,1648.0,22968.0,0.0,0.0
101031,Ronald Ross Primary School,Ronald Ross Primary School,Wandsworth,Wandsworth,Community school,235.0,2137623.0,928426.0,0.0,440707.0,9031.0,50387.0,success,101031.0,12.0,1428551.0,170451.0,101334.0,,32910.0,36207.0,98671.0,0.0,98671.0,7992.0,137564.0,8383.0,30582.0,5639.0,92960.0,87952.0,78935.0,9017.0,13847.0,105502.0,99608.0,10505.0,94997.0,87093.0,1695.0,5954.0,0.0,6260.0,0.0,40404.0,11384.0,5706.0,0.0,15690.0,0.0,0.0
101032,Albemarle Primary School,Albemarle Primary School,Wandsworth,Wandsworth,Foundation school,355.5,3122117.0,1542551.0,0.0,531327.0,86053.0,41727.0,success,101032.0,12.0,2201658.0,217915.0,136567.0,,54362.0,26986.0,110285.0,0.0,110285.0,11630.0,231627.0,66236.0,51814.0,25835.0,87742.0,81986.0,76671.0,5315.0,16671.0,188606.0,187932.0,101959.0,86647.0,61738.0,12360.0,1115.0,0.0,733.0,0.0,8547.0,20584.0,2239.0,0.0,16160.0,0.0,0.0
101034,"All Saints' CofE Primary School, Putney","All Saints' CofE Primary School, Putney",Wandsworth,Wandsworth,Voluntary aided school,169.0,1551107.0,636738.0,0.0,234171.0,242842.0,9947.0,success,101034.0,12.0,1123698.0,98371.0,45954.0,,13937.0,38480.0,68214.0,0.0,68214.0,5875.0,106520.0,27602.0,16428.0,7306.0,55184.0,23893.0,21799.0,2094.0,4968.0,71108.0,70670.0,0.0,71108.0,48459.0,3799.0,5160.0,0.0,5448.0,0.0,7917.0,11743.0,5901.0,0.0,8491.0,0.0,0.0
101036,Holy Ghost Catholic Primary School,Holy Ghost Catholic Primary School,Wandsworth,Wandsworth,Voluntary aided school,193.0,1412309.0,519030.0,0.0,175827.0,166241.0,66464.0,success,101036.0,12.0,927562.0,144951.0,94921.0,,18180.0,31850.0,46998.0,0.0,46998.0,11573.0,93301.0,29659.0,15230.0,8712.0,39700.0,28134.0,25919.0,2215.0,14381.0,86845.0,86672.0,0.0,86845.0,58563.0,675.0,5618.0,0.0,6025.0,0.0,8716.0,17778.0,3623.0,1400.0,14728.0,0.0,0.0
101037,Our Lady of Victories Catholic Primary School,Our Lady of Victories Catholic Primary School,Wandsworth,Wandsworth,Voluntary aided school,183.0,1447508.0,731152.0,0.0,202810.0,20018.0,26008.0,success,101037.0,12.0,979988.0,131649.0,90314.0,,6083.0,35252.0,58694.0,0.0,58694.0,29700.0,83661.0,23717.0,21067.0,5727.0,33150.0,22675.0,20177.0,2498.0,8685.0,86030.0,86030.0,0.0,86030.0,46426.0,0.0,2820.0,0.0,5655.0,0.0,6388.0,13201.0,9552.0,0.0,8810.0,0.0,0.0
101038,Roehampton Church Forest Primary School,Roehampton Church Forest Primary School,Wandsworth,Wandsworth,Voluntary aided school,124.0,1271041.0,548912.0,0.0,251850.0,52841.0,27562.0,success,101038.0,12.0,881165.0,139456.0,87604.0,,11734.0,40118.0,39069.0,0.0,39069.0,4357.0,91987.0,34879.0,4000.0,4016.0,49092.0,27008.0,24266.0,2742.0,12024.0,50592.0,49575.0,0.0,50592.0,25384.0,0.0,1971.0,0.0,4365.0,0.0,6661.0,0.0,1188.0,1446.0,9753.0,0.0,0.0
101042,St Boniface RC Primary School,St Boniface RC Primary School,Wandsworth,Wandsworth,Voluntary aided school,270.5,2524810.0,1093479.0,0.0,533388.0,39525.0,162291.0,success,101042.0,12.0,1828683.0,194458.0,140171.0,,18383.0,35904.0,73983.0,0.0,73983.0,48106.0,135501.0,57391.0,31776.0,5603.0,40731.0,36262.0,33832.0,2430.0,9427.0,125781.0,121977.0,0.0,125781.0,72609.0,5609.0,3903.0,0.0,3678.0,0.0,7644.0,16980.0,5465.0,7775.0,21555.0,0.0,0.0
101043,St Faith's CofE Primary School,St Faith's CofE Primary School,Wandsworth,Wandsworth,Voluntary aided school,166.0,1294141.0,645747.0,0.0,240584.0,40736.0,7546.0,success,101043.0,12.0,934613.0,94218.0,59290.0,,0.0,34928.0,34586.0,0.0,34586.0,4215.0,85094.0,41260.0,19476.0,2100.0,22258.0,29829.0,27326.0,2503.0,9212.0,76531.0,76531.0,0.0,76531.0,25844.0,437.0,1972.0,0.0,4613.0,0.0,8026.0,383.0,1560.0,0.0,8853.0,0.0,0.0
101044,St George's CofE Primary School,St George's CofE Primary School,Wandsworth,Wandsworth,Voluntary aided school,229.5,1961946.0,773582.0,0.0,559118.0,44533.0,24728.0,success,101044.0,12.0,1401961.0,195917.0,145914.0,,0.0,50003.0,71186.0,0.0,71186.0,7523.0,94625.0,4755.0,16883.0,6293.0,66694.0,28892.0,26097.0,2795.0,13978.0,109524.0,104353.0,0.0,109524.0,38340.0,7223.0,8385.0,0.0,6472.0,0.0,7862.0,0.0,4177.0,-5000.0,9221.0,0.0,0.0
101045,St Joseph's Catholic Primary and Nursery School,St Joseph's Catholic Primary and Nursery School,Wandsworth,Wandsworth,Voluntary aided school,154.0,1539179.0,668323.0,0.0,326561.0,111180.0,18160.0,success,101045.0,12.0,1124224.0,106363.0,34210.0,,29627.0,42526.0,47516.0,0.0,47516.0,8596.0,78805.0,22819.0,17095.0,8407.0,30484.0,48811.0,43879.0,4932.0,13922.0,73198.0,71133.0,0.0,73198.0,37743.0,2696.0,2163.0,0.0,6826.0,0.0,10358.0,0.0,2525.0,1009.0,12166.0,0.0,0.0
101046,St Mary's CofE Primary School,St Mary's CofE Nursery and Primary School,Wandsworth,Wandsworth,Voluntary aided school,190.0,1721560.0,856555.0,0.0,219015.0,94943.0,29592.0,success,101046.0,12.0,1200105.0,167095.0,98276.0,,21176.0,47643.0,67646.0,0.0,67646.0,11451.0,105275.0,32558.0,14864.0,6741.0,51112.0,27340.0,25020.0,2320.0,18280.0,82984.0,73859.0,0.0,82984.0,41381.0,640.0,4176.0,0.0,6747.0,0.0,6825.0,0.0,5979.0,824.0,16190.0,0.0,0.0
101047,Trinity St Mary's CofE Primary School,Trinity St Mary's CofE Primary School,Wandsworth,Wandsworth,Voluntary aided school,118.0,1446694.0,631078.0,0.0,294319.0,41502.0,50577.0,success,101047.0,12.0,1017476.0,168757.0,106169.0,,27289.0,35299.0,19554.0,0.0,19554.0,7505.0,105659.0,39356.0,8879.0,6312.0,51112.0,37591.0,33334.0,4257.0,14608.0,51757.0,50108.0,0.0,51757.0,23788.0,2599.0,2506.0,0.0,4040.0,0.0,5897.0,350.0,3374.0,0.0,5022.0,0.0,0.0
101048,St Mary's RC Voluntary Aided Primary School,St Mary's RC Voluntary Aided Primary School,Wandsworth,Wandsworth,Voluntary aided school,196.0,1918420.0,809653.0,0.0,334395.0,14011.0,59793.0,success,101048.0,12.0,1217852.0,150039.0,66253.0,,44617.0,39169.0,47979.0,0.0,47979.0,9352.0,167532.0,59118.0,58251.0,6275.0,43888.0,65183.0,48833.0,16350.0,22546.0,84618.0,80583.0,0.0,84618.0,153319.0,561.0,117507.0,0.0,5814.0,0.0,7753.0,2552.0,4028.0,7343.0,7761.0,0.0,0.0
101049,St Michael's CofE Primary School,St Michael's CofE Primary School,Wandsworth,Wandsworth,Voluntary aided school,429.5,2982932.0,1086050.0,303833.0,528298.0,125721.0,60144.0,success,101049.0,12.0,2104046.0,202473.0,132628.0,,22142.0,47703.0,140822.0,0.0,140822.0,15472.0,188295.0,57013.0,81294.0,5640.0,44348.0,30502.0,23435.0,7067.0,16352.0,184043.0,184043.0,41847.0,142196.0,100928.0,10198.0,14493.0,0.0,13878.0,0.0,8603.0,12401.0,8026.0,1813.0,31516.0,0.0,0.0
101050,"Sacred Heart Catholic Primary School, Roehampton","Sacred Heart Catholic Primary School, Roehampton",Wandsworth,Wandsworth,Voluntary aided school,380.5,3502818.0,1625900.0,0.0,722415.0,104609.0,112752.0,success,101050.0,12.0,2565676.0,298621.0,228245.0,,36079.0,34297.0,133685.0,0.0,133685.0,22069.0,156069.0,10794.0,14748.0,13876.0,116651.0,44621.0,44441.0,180.0,23833.0,176993.0,172527.0,0.0,176993.0,81250.0,4556.0,10002.0,0.0,14800.0,0.0,10584.0,9832.0,6968.0,0.0,24508.0,0.0,0.0
101051,Our Lady Queen of Heaven RC School,Our Lady Queen of Heaven RC School,Wandsworth,Wandsworth,Voluntary aided school,219.0,1942644.0,902529.0,0.0,404120.0,4564.0,55317.0,success,101051.0,12.0,1366530.0,177080.0,113078.0,,25568.0,38434.0,89673.0,0.0,89673.0,10521.0,114633.0,43379.0,25339.0,4566.0,41349.0,26723.0,24340.0,2383.0,13162.0,97281.0,89947.0,0.0,97281.0,47040.0,0.0,4867.0,0.0,7872.0,0.0,8603.0,5250.0,5425.0,0.0,15023.0,0.0,0.0
101052,St Anselm's Catholic Primary School,St Anselm's Catholic Primary School,Wandsworth,Wandsworth,Voluntary aided school,204.0,1560254.0,743431.0,0.0,302925.0,5858.0,49990.0,success,101052.0,12.0,1102204.0,117722.0,105330.0,,2522.0,9870.0,67729.0,0.0,67729.0,598.0,119277.0,31396.0,36321.0,10044.0,41516.0,17412.0,14943.0,2469.0,15671.0,77496.0,77453.0,0.0,77496.0,42147.0,1012.0,2900.0,0.0,6548.0,0.0,8190.0,7337.0,2751.0,0.0,13409.0,0.0,0.0
101057,Hillbrook School,Hillbrook School,Wandsworth,Wandsworth,Foundation school,605.0,6188854.0,2829746.0,0.0,1568340.0,84418.0,196745.0,success,101057.0,12.0,4679249.0,434149.0,262067.0,,109995.0,62087.0,155997.0,0.0,155997.0,29931.0,367166.0,139486.0,96275.0,20772.0,110633.0,108253.0,101965.0,6288.0,22652.0,260144.0,253431.0,0.0,260144.0,131312.0,1904.0,13745.0,0.0,20439.0,0.0,23546.0,30806.0,12158.0,0.0,28714.0,0.0,0.0
101094,Oak Lodge School,Oak Lodge School,Wandsworth,Wandsworth,Community special school,91.0,5769968.0,1965899.0,0.0,1926385.0,2880.0,83579.0,success,101094.0,12.0,3978743.0,992434.0,379054.0,,511885.0,101495.0,74060.0,2124.0,71936.0,50196.0,369974.0,105596.0,91249.0,12810.0,160319.0,88063.0,81525.0,6538.0,24527.0,100684.0,86190.0,63835.0,36849.0,91287.0,1255.0,24470.0,0.0,2925.0,0.0,0.0,5939.0,16231.0,8569.0,31898.0,0.0,0.0
101095,Bradstow School,Bradstow School,Wandsworth,Wandsworth,Community special school,29.0,10964818.0,1113913.0,0.0,1865081.0,0.0,50231.0,success,101095.0,12.0,3029225.0,5766213.0,582213.0,,5024376.0,159624.0,83479.0,0.0,83479.0,57137.0,910108.0,48718.0,437033.0,23062.0,401295.0,261795.0,200479.0,61316.0,57019.0,508237.0,508237.0,372473.0,135764.0,291606.0,3326.0,143675.0,0.0,10946.0,0.0,0.0,91934.0,41725.0,0.0,0.0,0.0,0.0
101099,Greenmead School,Greenmead School,Wandsworth,Wandsworth,Community special school,60.0,2637600.0,652809.0,0.0,1066530.0,15813.0,181213.0,success,101099.0,12.0,1916365.0,270260.0,165352.0,,71312.0,33596.0,102641.0,0.0,102641.0,18428.0,192005.0,14046.0,51987.0,10190.0,115782.0,53754.0,47940.0,5814.0,14792.0,38039.0,37881.0,18365.0,19674.0,31318.0,1542.0,5467.0,0.0,1675.0,0.0,0.0,5238.0,17396.0,0.0,0.0,0.0,0.0
101102,Paddock School,Paddock School,Wandsworth,Wandsworth,Community special school,220.0,7686038.0,2611253.0,0.0,3612558.0,29003.0,2789.0,success,101102.0,12.0,6255603.0,645202.0,526026.0,,0.0,119176.0,72406.0,0.0,72406.0,51099.0,379361.0,153892.0,73715.0,11848.0,139906.0,98181.0,88827.0,9354.0,24891.0,99917.0,87663.0,0.0,99917.0,59377.0,8567.0,16927.0,0.0,19642.0,0.0,0.0,0.0,14241.0,0.0,0.0,0.0,0.0
101103,Garratt Park School,Garratt Park School,Wandsworth,Wandsworth,Community special school,216.0,4559548.0,2042130.0,0.0,1081202.0,330837.0,130790.0,success,101103.0,12.0,3584959.0,407792.0,318815.0,,0.0,88977.0,124578.0,24152.0,100426.0,31036.0,226289.0,52342.0,72433.0,28592.0,72922.0,50968.0,40800.0,10168.0,20070.0,35118.0,25194.0,0.0,35118.0,78739.0,16923.0,12671.0,0.0,6718.0,0.0,0.0,31491.0,10936.0,0.0,0.0,0.0,0.0
101104,Tachbrook Nursery School,Tachbrook Nursery School,Westminster,Westminster,Local authority nursery school,42.5,776844.0,286415.0,0.0,176738.0,0.0,35826.0,success,101104.0,12.0,498979.0,94681.0,47965.0,,30158.0,16558.0,23867.0,0.0,23867.0,-6495.0,29321.0,1528.0,5610.0,302.0,21881.0,5444.0,4026.0,1418.0,7245.0,35284.0,32509.0,0.0,35284.0,88519.0,8312.0,54711.0,0.0,1320.0,0.0,23827.0,0.0,349.0,0.0,0.0,0.0,0.0
101105,Dorothy Gardner Nursery School,Dorothy Gardner Nursery School,Westminster,Westminster,Local authority nursery school,46.0,1780984.0,402678.0,0.0,727798.0,174.0,143985.0,success,101105.0,12.0,1274635.0,172807.0,119620.0,,19590.0,33597.0,35110.0,0.0,35110.0,1394.0,123299.0,18821.0,59207.0,4464.0,40807.0,13211.0,10478.0,2733.0,22420.0,55794.0,55794.0,31261.0,24533.0,82311.0,707.0,5177.0,0.0,1824.0,0.0,67920.0,0.0,6683.0,0.0,0.0,0.0,0.0
101106,Mary Paterson Nursery School,Mary Paterson Nursery School,Westminster,Westminster,Local authority nursery school,44.0,702882.0,136849.0,0.0,279834.0,0.0,76655.0,success,101106.0,12.0,493338.0,102139.0,58112.0,,22866.0,21161.0,7510.0,0.0,7510.0,711.0,39395.0,3049.0,8318.0,159.0,27869.0,5219.0,4379.0,840.0,11401.0,13356.0,13356.0,0.0,13356.0,29815.0,206.0,2419.0,0.0,2354.0,0.0,23506.0,0.0,1330.0,0.0,0.0,0.0,0.0
101107,Barrow Hill Junior School,St John's Wood Primary School,Westminster,Westminster,Community school,190.0,2010055.0,987651.0,0.0,195241.0,24453.0,153830.0,success,101107.0,12.0,1361175.0,246018.0,182302.0,,29699.0,34017.0,22538.0,0.0,22538.0,14107.0,125478.0,36482.0,11656.0,11480.0,65860.0,56869.0,47695.0,9174.0,12610.0,105198.0,105201.0,0.0,105198.0,66062.0,0.0,7040.0,0.0,10371.0,0.0,38479.0,3127.0,4630.0,0.0,2415.0,0.0,0.0
101110,Edward Wilson Primary School,Edward Wilson Primary School,Westminster,Westminster,Community school,280.0,3251005.0,1457740.0,0.0,392788.0,57699.0,343282.0,success,101110.0,12.0,2251509.0,305962.0,146431.0,,56125.0,103406.0,45469.0,0.0,45469.0,16400.0,201728.0,88323.0,64700.0,27143.0,21562.0,53148.0,43501.0,9647.0,46060.0,201236.0,198864.0,0.0,201236.0,129493.0,12838.0,21208.0,0.0,13479.0,0.0,55328.0,0.0,23588.0,0.0,3052.0,0.0,0.0
101111,Essendine Primary School,Essendine Primary School,Westminster,Westminster,Community school,262.0,2777085.0,1255639.0,0.0,494030.0,7060.0,90903.0,success,101111.0,12.0,1847632.0,288826.0,142931.0,,105727.0,40168.0,30013.0,0.0,30013.0,19585.0,174126.0,87328.0,21667.0,22908.0,42223.0,94323.0,70264.0,24059.0,29526.0,172146.0,172146.0,0.0,172146.0,120911.0,557.0,15629.0,0.0,15370.0,0.0,62270.0,15437.0,8436.0,0.0,3212.0,0.0,0.0
101116,Hallfield Primary School,Hallfield Primary School,Westminster,Westminster,Community school,234.0,3302898.0,1155674.0,0.0,828431.0,43035.0,203834.0,success,101116.0,12.0,2230974.0,371567.0,235582.0,,107498.0,28487.0,26644.0,0.0,26644.0,47900.0,202358.0,68625.0,35855.0,38929.0,58949.0,59982.0,54893.0,5089.0,13524.0,157635.0,157622.0,0.0,157635.0,192314.0,37195.0,9920.0,0.0,12118.0,0.0,86184.0,22063.0,22125.0,0.0,2709.0,0.0,0.0
101120,Queen's Park Primary School,Queen's Park Primary School,Westminster,Westminster,Community school,266.0,3121597.0,1426197.0,0.0,625883.0,3441.0,265622.0,success,101120.0,12.0,2321143.0,131511.0,91392.0,,0.0,40119.0,83368.0,0.0,83368.0,45008.0,110484.0,59926.0,17124.0,3839.0,29595.0,55881.0,50170.0,5711.0,21830.0,173632.0,173645.0,0.0,173632.0,178740.0,0.0,10942.0,0.0,14109.0,0.0,24560.0,97758.0,16305.0,0.0,15066.0,0.0,0.0
101121,All Souls CofE Primary School,All Souls CofE Primary School,Westminster,Westminster,Voluntary aided school,177.5,2166605.0,836883.0,0.0,406896.0,113369.0,188919.0,success,101121.0,12.0,1546067.0,176509.0,71544.0,,75654.0,29311.0,71379.0,0.0,71379.0,13363.0,111397.0,111.0,27328.0,-2004.0,85962.0,22768.0,28263.0,-5495.0,24488.0,112383.0,112383.0,0.0,112383.0,88251.0,0.0,2519.0,0.0,9402.0,0.0,3712.0,66958.0,3515.0,0.0,2145.0,0.0,0.0
101122,Burdett-Coutts and Townshend Foundation CofE Primary School,Burdett-Coutts and Townshend Foundation CofE Primary School,Westminster,Westminster,Voluntary aided school,161.5,1641080.0,574902.0,0.0,275266.0,244567.0,60504.0,success,101122.0,12.0,1155239.0,138017.0,43940.0,,33559.0,60518.0,31288.0,0.0,31288.0,14663.0,112801.0,56821.0,33317.0,15100.0,7563.0,31785.0,30247.0,1538.0,37911.0,95701.0,95701.0,35536.0,60165.0,23675.0,890.0,2653.0,0.0,6690.0,0.0,4527.0,2990.0,4380.0,0.0,1545.0,0.0,0.0
101123,Hampden Gurney CofE Primary School,Hampden Gurney CofE Primary School,Westminster,Westminster,Voluntary aided school,227.0,1900354.0,817411.0,0.0,299442.0,29605.0,53760.0,success,101123.0,12.0,1200218.0,197575.0,126071.0,,15616.0,55888.0,53507.0,0.0,53507.0,15977.0,148426.0,45305.0,26712.0,10375.0,66034.0,74457.0,71099.0,3358.0,42179.0,116051.0,116051.0,0.0,116051.0,51966.0,0.0,19305.0,0.0,10849.0,0.0,18456.0,0.0,1015.0,0.0,2341.0,0.0,0.0
101125,St Augustines Federated Schools: CofE Primary School,St Augustines Federated Schools: CofE Primary School,Westminster,Westminster,Voluntary aided school,213.0,2010314.0,740600.0,0.0,201693.0,129132.0,267872.0,success,101125.0,12.0,1339297.0,119198.0,89013.0,,26751.0,3434.0,34547.0,0.0,34547.0,73214.0,189452.0,46394.0,101762.0,11167.0,30129.0,50097.0,43545.0,6552.0,30372.0,128497.0,128497.0,0.0,128497.0,45639.0,615.0,8787.0,0.0,10522.0,0.0,4710.0,3932.0,9541.0,0.0,7532.0,0.0,0.0
101126,St Barnabas' CofE Primary School,St Barnabas' CofE Primary School,Westminster,Westminster,Voluntary aided school,114.0,1453790.0,514292.0,0.0,142891.0,160723.0,185290.0,success,101126.0,12.0,1003196.0,141700.0,105518.0,,27402.0,8780.0,17230.0,0.0,17230.0,24943.0,81452.0,33279.0,11693.0,14904.0,21576.0,30121.0,27264.0,2857.0,23476.0,82291.0,82223.0,0.0,82291.0,49381.0,0.0,17302.0,0.0,6393.0,0.0,5171.0,18108.0,936.0,0.0,1471.0,0.0,0.0
101127,St Clement Danes CofE Primary School,St Clement Danes CofE Primary School,Westminster,Westminster,Voluntary aided school,192.0,1849044.0,785379.0,0.0,223965.0,261760.0,36153.0,success,101127.0,12.0,1307257.0,138108.0,83889.0,,0.0,54219.0,54593.0,0.0,54593.0,1965.0,150049.0,38076.0,39410.0,16931.0,55632.0,20897.0,16624.0,4273.0,28135.0,94692.0,94674.0,0.0,94692.0,53351.0,0.0,3795.0,0.0,11019.0,0.0,3482.0,18937.0,4208.0,0.0,11910.0,0.0,0.0
101128,St Edward's Catholic Primary School,St Edward's Catholic Primary School,Westminster,Westminster,Voluntary aided school,199.0,1998950.0,622327.0,0.0,238985.0,31191.0,366571.0,success,101128.0,12.0,1259074.0,275508.0,160073.0,,71235.0,44200.0,51818.0,0.0,51818.0,15733.0,149445.0,58679.0,55292.0,35474.0,0.0,46879.0,34632.0,12247.0,44352.0,103184.0,103184.0,0.0,103184.0,52957.0,8345.0,7332.0,0.0,9487.0,0.0,11916.0,10972.0,2650.0,0.0,2255.0,0.0,0.0
101129,St Gabriel's CofE Primary School,St Gabriel's CofE Primary School,Westminster,Westminster,Voluntary aided school,178.0,1594078.0,729631.0,0.0,323845.0,29747.0,63034.0,success,101129.0,12.0,1146257.0,122264.0,56440.0,,13109.0,52715.0,39939.0,0.0,39939.0,5834.0,92252.0,44898.0,-8523.0,7402.0,48475.0,20537.0,16352.0,4185.0,24201.0,104045.0,102716.0,0.0,104045.0,38748.0,1643.0,820.0,0.0,7147.0,0.0,6042.0,15557.0,5578.0,0.0,1961.0,0.0,0.0
101130,St George's Hanover Square CofE Primary School,St George's Hanover Square CofE Primary School,Westminster,Westminster,Voluntary aided school,95.0,1251391.0,396005.0,0.0,159313.0,115717.0,170133.0,success,101130.0,12.0,841168.0,49634.0,17142.0,,0.0,32492.0,70461.0,0.0,70461.0,10007.0,153404.0,30897.0,70358.0,5939.0,46210.0,29013.0,26584.0,2429.0,15016.0,60578.0,60578.0,0.0,60578.0,22110.0,5692.0,1302.0,0.0,6615.0,0.0,5530.0,2052.0,0.0,0.0,919.0,0.0,0.0
101131,Soho Parish CofE Primary School,Soho Parish CofE Primary School,Westminster,Westminster,Voluntary aided school,108.0,1569088.0,494488.0,0.0,129033.0,184441.0,168638.0,success,101131.0,12.0,976600.0,122907.0,81286.0,,11858.0,29763.0,47871.0,0.0,47871.0,17927.0,133553.0,3262.0,27921.0,5011.0,97359.0,43722.0,41349.0,2373.0,30027.0,104267.0,103990.0,56300.0,47967.0,92215.0,1545.0,5212.0,0.0,16264.0,0.0,20065.0,47260.0,521.0,0.0,1348.0,0.0,0.0
